timestamp,price_percent,solar,tank_temp,decision
2025-03-16T00:00:01.049501,66,-10.0,69.3,ES7
2025-03-16T01:00:01.099292,64,-5.0,68.3,ES7
2025-03-16T02:00:01.096700,59,0.0,68.3,ES2
2025-03-16T03:00:01.038485,58,0.0,68.3,ES2
2025-03-16T04:00:01.070959,59,0.0,67.3,ES2
